,index,original_title,genres,keywords,cast,crew,spoken_languages,vote_average,vote_count,soup,movie_id,image_url,yor,overview
416,416,The Hunger Games,"['Science Fiction', 'Adventure', 'Fantasy']","['hallucin', 'dystopia', 'femaleprotagonist', 'bowandarrow', 'knifefight', 'game', 'archeri', 'blind', 'chariot', 'fictionaltvshow', 'basedonyoungadultnovel']","['jenniferlawrence', 'joshhutcherson', 'liamhemsworth', 'woodyharrelson', 'elizabethbanks']","['garyross', 'garyross', 'garyross']",['English'],6.9,9455,hallucin dystopia femaleprotagonist bowandarrow knifefight game archeri blind chariot fictionaltvshow basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth woodyharrelson elizabethbanks garyross garyross garyross Science Fiction Adventure Fantasy,70160,/mgZKtOvxtDX5HtUa5fAVQ5d1Afh.jpg,2012,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.. May The Odds Be Ever In Your Favor."
417,417,The Hangover Part II,['Comedy'],"['sunglass', 'interpol', 'undercovercop', 'hangov', 'duringcreditssting']","['bradleycooper', 'edhelms', 'zachgalifianakis', 'justinbartha', 'kenjeong']","['toddphillips', 'toddphillips', 'toddphillips']","['English', 'ภาษาไทย']",6.2,3739,sunglass interpol undercovercop hangov duringcreditssting bradleycooper edhelms zachgalifianakis justinbartha kenjeong toddphillips toddphillips toddphillips Comedy,45243,/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg,2011,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.. The Wolfpack Is Back"
418,418,Batman Returns,"['Action', 'Fantasy']","['holiday', 'corrupt', 'doublelif', 'dccomic', 'crimefight', 'hallucin', 'christmastre', 'gothamc', 'vigilant', 'superhero', 'violenc', 'darkhero', 'supervillain', 'superpow']","['michaelkeaton', 'dannydevito', 'michellepfeiffer', 'christopherwalken', 'michaelgough']","['timburton', 'timburton', 'timburton']",['English'],6.6,1673,holiday corrupt doublelif dccomic crimefight hallucin christmastre gothamc vigilant superhero violenc darkhero supervillain superpow michaelkeaton dannydevito michellepfeiffer christopherwalken michaelgough timburton timburton timburton Action Fantasy,364,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,1992,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.. The Bat, the Cat, the Penguin."
419,419,Over the Hedge,"['Comedy', 'Animation', 'Family']","['squirrel', 'vorort', 'garden', 'grizzlybear', 'entrap', 'garbag', 'forest', 'turtl', 'skunk', 'anim']","['brucewillis', 'garryshandling', 'stevecarell', 'wandasykes', 'williamshatner']","['kareykirkpatrick', 'kareykirkpatrick', 'kareykirkpatrick']",['English'],6.3,1074,squirrel vorort garden grizzlybear entrap garbag forest turtl skunk anim brucewillis garryshandling stevecarell wandasykes williamshatner kareykirkpatrick kareykirkpatrick kareykirkpatrick Comedy Animation Family,7518,/6qKM3Rl1tQgOFO1fMA7DAizWZ5n.jpg,2006,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.. Taking back the neighborhood... One snack at a time."
420,420,Lilo & Stitch,"['Animation', 'Family']","['sistersisterrelationship', 'extraterrestrialtechnolog', 'hawaii', 'adopt', 'mutat', 'alienlife-form', 'alienphenomenon', 'anim', 'dog']","['chrissanders', 'daveighchase', 'tiacarrere', 'davidogdenstiers', 'kevinmcdonald']","['chrissanders', 'chrissanders', 'chrissanders']",['English'],7.1,1314,sistersisterrelationship extraterrestrialtechnolog hawaii adopt mutat alienlife-form alienphenomenon anim dog chrissanders daveighchase tiacarrere davidogdenstiers kevinmcdonald chrissanders chrissanders chrissanders Animation Family,11544,/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg,2002,"A lonely Hawaiian girl named Lilo is being raised by her older sister, Nani, after their parents die -- under the watch of social worker Cobra Bubbles. When Lilo adopts a funny-looking dog and names him ""Stitch,"" she doesn't realize her new best friend is a wacky alien created by mad scientist Dr. Jumba.. He's coming to our galaxy."
421,421,Charlotte's Web,"['Comedy', 'Family', 'Fantasy']","['hero', 'barn', 'spider', 'pig', 'egg', 'friendship', 'uncl', 'friend', 'rescu', 'surviv', 'talkinganim', 'grass', 'famili', 'talkingpig']","['juliaroberts', 'stevebuscemi', 'johncleese', 'oprahwinfrey', 'cedrictheentertainer']","['garywinick', 'garywinick', 'garywinick']",['English'],5.8,288,hero barn spider pig egg friendship uncl friend rescu surviv talkinganim grass famili talkingpig juliaroberts stevebuscemi johncleese oprahwinfrey cedrictheentertainer garywinick garywinick garywinick Comedy Family Fantasy,9986,/gqg3ruuEDQ6XmXjFGrTDrk58xJg.jpg,2006,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.. Something unexpected, unbelievable, unforgettable."
422,422,Deep Impact,"['Action', 'Drama', 'Romance']","['usapresid', 'nasa', 'metereologist', 'spacemiss', 'comet', 'naturaldisast', 'tsunami', 'astronaut', 'womandirector', 'disastermovi']","['robertduvall', 'téaleoni', 'elijahwood', 'vanessaredgrave', 'morganfreeman']","['mimileder', 'mimileder', 'mimileder']",['English'],5.9,855,usapresid nasa metereologist spacemiss comet naturaldisast tsunami astronaut womandirector disastermovi robertduvall téaleoni elijahwood vanessaredgrave morganfreeman mimileder mimileder mimileder Action Drama Romance,8656,/a3vQS7JKqlOb3MdVJHuTCP9s7Mg.jpg,1998,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.. Heaven and Earth are about to collide."
423,423,RED 2,"['Action', 'Comedy', 'Crime', 'Thriller']","['pari', 'londonengland', 'cia', 'russia', 'mi6', 'hiredkil', 'explodingairplan']","['brucewillis', 'catherinezeta-jones', 'anthonyhopkins', 'helenmirren', 'johnmalkovich']","['deanparisot', 'deanparisot', 'deanparisot']","['English', 'Français']",6.4,1526,pari londonengland cia russia mi6 hiredkil explodingairplan brucewillis catherinezeta-jones anthonyhopkins helenmirren johnmalkovich deanparisot deanparisot deanparisot Action Comedy Crime Thriller,146216,/jW7bHZgkHKUtUJCsThFuqbZGVUL.jpg,2013,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.. The best never rest.
424,424,The Longest Yard,"['Comedy', 'Drama']","['prison', 'americanfootbal', 'prison', 'blackmail', 'sport']","['adamsandler', 'chrisrock', 'burtreynolds', 'michaelirvin', 'nelly']","['petersegal', 'petersegal', 'petersegal']",['English'],6.2,785,prison americanfootbal prison blackmail sport adamsandler chrisrock burtreynolds michaelirvin nelly petersegal petersegal petersegal Comedy Drama,9291,/nbKcVBcxF96ARW2oKHqDYAcLdu.jpg,2005,"Pro quarter-back, Paul Crewe and former college champion and coach, Nate Scarboro are doing time in the same prison. Asked to put together a team of inmates to take on the guards, Crewe enlists the help of Scarboro to coach the inmates to victory in a football game 'fixed' to turn out quite another way.. If you can't get out, get even."
425,425,Alvin and the Chipmunks: Chipwrecked,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']","['sequel', 'chipmunk', 'cruiseship']","['jasonlee', 'davidcross', 'jennyslate', 'andybuckley', 'justinlong']","['mikemitchell', 'mikemitchell', 'mikemitchell']",['English'],5.4,484,sequel chipmunk cruiseship jasonlee davidcross jennyslate andybuckley justinlong mikemitchell mikemitchell mikemitchell Comedy Fantasy Family Music Animation,55301,/npOXWVoZyl8UrF2wtByHtfmsWSX.jpg,2011,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.. This holiday it's gonna get squeaky."
426,426,Grown Ups 2,['Comedy'],[],"['adamsandler', 'kevinjames', 'chrisrock', 'davidspade', 'salmahayek']","['dennisdugan', 'dennisdugan', 'dennisdugan']",['English'],5.8,1155,adamsandler kevinjames chrisrock davidspade salmahayek dennisdugan dennisdugan dennisdugan Comedy,109418,/5vLeJchL3zosBj10CJP1h54xyBs.jpg,2013,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.. Just because they're a little older doesn't mean they've grown up."
427,427,Get Smart,"['Action', 'Comedy', 'Thriller']","['danc', 'spi', 'terrorist', 'traitor', 'airplan', 'violin', 'basedontvseri', 'leg']","['stevecarell', 'annehathaway', 'dwaynejohnson', 'alanarkin', 'terencestamp']","['petersegal', 'petersegal', 'petersegal']","['English', 'Pусский']",6.0,1051,danc spi terrorist traitor airplan violin basedontvseri leg stevecarell annehathaway dwaynejohnson alanarkin terencestamp petersegal petersegal petersegal Action Comedy Thriller,11665,/c1x9EYmTTe9xTM8DclELORwC1PN.jpg,2008,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?. Saving The World...And Loving It!"
428,428,Something's Gotta Give,"['Drama', 'Comedy', 'Romance']","['agediffer', 'ladykil', 'womandirector']","['jacknicholson', 'dianekeaton', 'keanureeves', 'francesmcdormand', 'amandapeet']","['nancymeyers', 'nancymeyers', 'nancymeyers']","['Français', 'English']",6.3,410,agediffer ladykil womandirector jacknicholson dianekeaton keanureeves francesmcdormand amandapeet nancymeyers nancymeyers nancymeyers Drama Comedy Romance,6964,/4fQJjwbDf1KELvJJMcmAV6AxJdH.jpg,2003,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.. Schmucks are people too."
429,429,Shutter Island,"['Drama', 'Thriller', 'Mystery']","['basedonnovel', 'island', 'hurrican', 'investig', 'psychiatrichospit', 'u.s.marsh', 'conspiracytheori', '1950s']","['leonardodicaprio', 'markruffalo', 'benkingsley', 'emilymortimer', 'michellewilliams']","['martinscorsese', 'martinscorsese', 'martinscorsese']","['English', 'Deutsch']",7.8,6336,basedonnovel island hurrican investig psychiatrichospit u.s.marsh conspiracytheori 1950s leonardodicaprio markruffalo benkingsley emilymortimer michellewilliams martinscorsese martinscorsese martinscorsese Drama Thriller Mystery,11324,/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,2010,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.. Someone is missing."
430,430,Four Christmases,"['Comedy', 'Romance', 'Drama']","['holiday', 'romanticcomedi', 'dysfunctionalfamili', 'christma']","['vincevaughn', 'reesewitherspoon', 'robertduvall', 'sissyspacek', 'jonvoight']","['sethgordon', 'sethgordon', 'sethgordon']",['English'],5.3,331,holiday romanticcomedi dysfunctionalfamili christma vincevaughn reesewitherspoon robertduvall sissyspacek jonvoight sethgordon sethgordon sethgordon Comedy Romance Drama,12193,/zixj44TC7rwzpxtJAG5OzFJnEqe.jpg,2008,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.. His father, her mother, his mother and her father all in one day."
431,431,Robots,"['Animation', 'Comedy', 'Family', 'Science Fiction']","['inventor', 'businessman', 'robot', 'dishonesti']","['robinwilliams', 'ewanmcgregor', 'halleberry', 'melbrooks', 'paulaabdul']","['chriswedge', 'chriswedge', 'chriswedge']","['English', 'Italiano']",6.0,1333,inventor businessman robot dishonesti robinwilliams ewanmcgregor halleberry melbrooks paulaabdul chriswedge chriswedge chriswedge Animation Comedy Family Science Fiction,9928,/bS94Dt0FKW1463UQyv78MVOw6Pf.jpg,2005,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.. You can shine no matter what you're made of."
432,432,Face/Off,"['Action', 'Crime', 'Science Fiction', 'Thriller']","['undercov', 'mexicanstandoff', 'biologicalweapon', 'rageandh', 'fistfight', 'hostil', 'reveng', 'decept', 'tragedi', 'shootout', 'hospit', 'boatchas', 'losangel', 'explos', 'extremeviol', 'fbiag', 'prisonescap', 'flashback', 'goldengun']","['johntravolta', 'nicolascage', 'joanallen', 'alessandronivola', 'ginagershon']","['johnwoo', 'johnwoo', 'johnwoo']","['English', 'Latin']",6.8,1583,undercov mexicanstandoff biologicalweapon rageandh fistfight hostil reveng decept tragedi shootout hospit boatchas losangel explos extremeviol fbiag prisonescap flashback goldengun johntravolta nicolascage joanallen alessandronivola ginagershon johnwoo johnwoo johnwoo Action Crime Science Fiction Thriller,754,/69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg,1997,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.. In order to catch him, he must become him."
